cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23
7311,0.0002958331509355470,0.00017186176826559800,0.00013210380993648800,5.56972140569671E-05,4.38265020339322E-05,4.10349341365701E-05,0.0011466665452476000,0.004902580296521960,0.011089256304363400,0.015062532493253400,0.01678739218643190,0.015817383857468800,0.012600916428180800,0.012744216762661500,0.013441563179680000,0.014747249777362200,0.013849546673311600,0.01815108834164900,0.01254482684955970,0.007097495782517080,0.006050828822826580,0.0025995497129839900,0.001555948418383130,0.00030670283313788000
7312,0.00037064679797322800,0.0004308374843979720,0.0001887250476393270,4.73219093613529E-05,0.0001517936244398640,5.34107548605991E-05,0.001649774400304730,0.007023560357716410,0.017626732935763100,0.019092220306599300,0.021559615992250100,0.01822651940920650,0.018170797303156500,0.018059945420358800,0.017357750164342000,0.01797445602956640,0.02074433710047080,0.02553726806888780,0.0183599278356592,0.010606842596848500,0.007730359777852910,0.0037706701128362700,0.002767681834185800,0.0006533116837818240
7314,7.93628029787441E-05,3.96814014893721E-05,0.00029338472744274900,0.00029338472744274900,0.0,0.0009232651857505290,0.0007489246627758960,0.009111770414693530,0.015410634268713200,0.022039075378790200,0.020592788624115800,0.026418905262195900,0.02120895067469190,0.020545884602122500,0.021272639289711600,0.02086021035780080,0.024050886414418300,0.021522608868035900,0.02352816899119070,0.01928832434048870,0.013719340630294800,0.006316011863684210,0.0019862114585084900,0.0010026279887292700
7315,0.00011442104928523700,6.80598499682763E-05,0.0002566394537209820,0.0002349408030696670,0.0,0.0007540169177888080,0.0008534475685318620,0.008119375712113380,0.014233620445810900,0.020047843985177700,0.01867000059845850,0.023651137890052800,0.018945463990027400,0.018924735330470500,0.019636995189461200,0.01919569012511740,0.022230890868329900,0.02045590356979430,0.021047440184902600,0.0171546848973579,0.012074139214834400,0.00577934508430637,0.0020020342341112200,0.0009795613208276280
7316,0.00016346608803210100,0.0001504736714632420,0.00016052746335851300,4.00106299413625E-05,0.0,6.21571443074144E-05,0.0013819721970366000,0.00399244567884121,0.00954396655244324,0.012476084366325000,0.010067500370505100,0.012077145506014700,0.008594256179476930,0.010576275399065000,0.012275367782307600,0.011877648253478300,0.01323042632225640,0.014599903185183500,0.00937281224479363,0.00827312187229356,0.004374953451981150,0.003067193846861240,0.001167804353388170,0.0004898198576460560
7317,0.00010527059364580400,0.00019308838476897900,0.0001906082562403360,0.0,8.53376625945318E-05,0.00017067532518906400,0.0001868367650473820,0.0010806223376274200,0.0029092183573464800,0.003867468545474270,0.0034262045899709600,0.0032844776847689100,0.0024226961604033300,0.0030110687064681300,0.0028975743582875900,0.003934967068060700,0.004174807922008120,0.003968505772239220,0.0037245284775690700,0.0020442542111146500,0.001652822416622990,0.0005271904874245510,0.000315166099605257,0.0002304741183428810
7318,0.00028146802263935600,0.0002200196968052780,0.000169048765698468,0.0,8.4524382849234E-05,0.00017218907556039300,6.87754499251361E-05,0.0013536197392014500,0.0036392929618242200,0.0057305941013632,0.00616198625507803,0.005633255437078300,0.0042769375218077000,0.004598860186348540,0.004035196400157100,0.005163666058644950,0.005573392180520550,0.0055427502859074600,0.004872371288727450,0.0030942889877862900,0.0020719827825918200,0.0012991043268302000,0.001122347719881080,0.00034089603926939500
7319,0.00019953523143899600,8.69645458391376E-05,0.0,0.0,0.0,3.04388284886176E-05,0.00019123584495578600,0.00114061328565381,0.0017615935195683000,0.003140210625636850,0.003848602057543800,0.003638355323458510,0.0026691249011714000,0.003255766352412360,0.002624335942253770,0.002768001808854610,0.003448553258411960,0.0030690023785951500,0.002443339030070830,0.0023445459425894200,0.0015183881418847700,0.0013515160103278100,0.0013947834374792500,0.00016616969108891400
7320,0.00022583107453809600,6.79014179193312E-05,2.75165974883547E-06,0.0,0.0,1.98929651339606E-05,0.00018934379150758100,0.0010234751120092700,0.0017533095877859500,0.0031999840398637000,0.0043596188454968200,0.003997450393876840,0.00288802664674586,0.00365724540831243,0.002800134348391280,0.002983406620636940,0.0038554061628230800,0.003554497003700290,0.0027855421580147100,0.0026628259838912000,0.0016663827760219300,0.0014036953184014700,0.0016502455633214000,0.0002059381094041360
7321,9.31122869339775E-05,5.38004745570187E-05,1.58484245555485E-05,0.0,0.0,2.76804565973554E-05,0.0006131085663675670,0.001214808093958830,0.0009645954646856100,0.00238866100532255,0.0020136662189300200,0.0040857160253694600,0.0023520378072244500,0.003079053336140240,0.001488188606903960,0.003317014909265770,0.004155389439158670,0.0025971813081192000,0.0021109515606740900,0.0033103206688037400,0.0022380171273831900,0.000900886670198306,0.0005870663622793160,6.61743219948626E-05
7322,5.83331706260788E-05,3.50190315563428E-05,0.0,2.3314139069736E-05,0.0,5.83331706260788E-05,0.0004468109994673360,0.0014258812717727900,0.002866311940672390,0.003099168016508670,0.002685655525402250,0.0035101559759296600,0.002541628710873660,0.003149024312258090,0.0016462115863205200,0.004195981094448660,0.004403174553874130,0.0032802416734864000,0.00269274020826129,0.0032922943177819200,0.0020651838829940400,0.0012770420264538400,0.00018660875846136600,0.0001956992793769180
7323,8.19985971702517E-05,7.19390077612826E-05,0.0,1.00595894089691E-05,0.0,8.06927898934463E-05,0.00011253443085827600,0.0010935928867148800,0.001809955115583260,0.0018704789607071500,0.0016418166050107400,0.0018741958980359200,0.0017182210162167000,0.0017132469530061200,0.0010599713430581400,0.001487198511012660,0.0018170262911226300,0.0017670881932243600,0.0012797965782053700,0.0009728971298168840,0.0008431053357077830,0.0006817038903080980,0.00019156434801380000,6.16007246040582E-05
7324,3.57991233074162E-05,3.07444587051419E-05,0.0,0.0,0.0,2.88592931390832E-05,0.00044952711706928000,0.0023392887093088400,0.0041184818750947200,0.003905483042341060,0.005016647666911700,0.003685608026249740,0.00461630175061187,0.004013257280964200,0.003942840118598260,0.003553701946473510,0.004564423022036290,0.005366523017270290,0.006290440692525580,0.004368958498279310,0.0030211638976669900,0.001295938009474860,6.27732508804408E-05,5.05466460227429E-06
7325,3.49044595810989E-05,0.0,0.0,0.0,0.0,0.0,4.56111606543158E-05,0.0001368334819629480,0.00011542007981651400,0.0001396178383243960,4.56111606543158E-05,0.0003220624809416590,0.00015032453939761300,0.0001745222979054950,0.00015032453939761300,0.0002443312170676920,0.0003248468373031070,4.56111606543158E-05,0.00016103124047082900,0.00010471337874329700,8.05156202354147E-05,3.49044595810989E-05,4.56111606543158E-05,3.49044595810989E-05
7326,6.31077040691713E-05,7.20451073908757E-05,0.0,0.0,0.0,0.0,0.00016212280695520900,0.0007984788595112890,0.0020544618457133800,0.0030756476270506900,0.0025656647969813700,0.002867197453804650,0.0022380989251391500,0.0016917692029790600,0.002159132310864660,0.002367868849781440,0.0025319092767586800,0.002816288689784840,0.002010783218461500,0.0013448967648247900,0.0013027949104073400,0.0008290693330502510,0.00016212280695520900,8.76786830093785E-05
7327,0.00010825159615106500,7.80064457555152E-05,0.0,0.0,0.0,5.68001992391143E-06,4.60756897546283E-05,0.0005265965759371740,0.0018342869341381400,0.0030842839395174900,0.0021559363423811800,0.002497720621235110,0.001612440421275070,0.0015823767009489700,0.0016065978815889900,0.002001663108769890,0.0019406236038728400,0.0023147736337222600,0.0013873776421569800,0.0011559881341816900,0.0005542130920114580,0.0005328441550884320,4.60756897546283E-05,1.99295047380985E-05
7328,6.74795461282996E-05,4.56154145403323E-05,0.0,0.0,0.0,1.83223587465251E-05,3.67322023516162E-05,0.00041156311474261100,0.001129995964607160,0.001976772810555940,0.0013233855463525000,0.0014570308313000300,0.000850493588507361,0.0010205561299629400,0.001022911730837860,0.001367104684262140,0.0012230822532064000,0.0015248614173919400,0.0008750942856222140,0.0007502045775208480,0.0003049957653877700,0.00030490828052920400,3.67322023516162E-05,3.5417728414421E-06
7329,0.00011984899700424000,0.0,0.0,0.0,0.0,0.00011812083681694100,0.00011984899700424000,0.0008320303382804860,0.0009501511750974270,0.0017787251930033200,0.002718507406976950,0.001195033649667800,0.0005975168248339020,0.001071728332288970,0.00130624184573555,0.0019020305103821500,0.0013148826466720400,0.0017735407124414200,0.001542483519369430,0.0009501511750974270,0.00035781883082542100,0.0004742115074550640,0.00011984899700424000,1.7281601872986E-06
7330,4.64110825491541E-05,2.29182465500321E-06,1.18803453903648E-05,0.0,0.0,2.33660267182918E-05,0.00017906093479366100,0.0004858008821632610,0.0005470315868481730,0.000608383500706305,0.000517334467921853,0.0010262088382386700,0.0004813719952453590,0.0006619286328098970,0.0006651824860948030,0.0005980792546639300,0.0009228491919712930,0.0005524629045621430,0.0008042169883325930,0.0004140036404685740,0.00033496888473690400,0.00017185458655751300,0.00016893677091369200,4.62701034669846E-05
7331,0.00017526492992389600,6.87354323817593E-05,0.0,0.0,0.0,0.0,5.55820767266427E-05,0.0005104233920887250,0.0017120851518278600,0.0027594101284230000,0.0026217543269895000,0.002960364688677470,0.0017898157772671700,0.001350733426626620,0.0012294805058225600,0.0015919054180281600,0.0016172320033189900,0.0019114387510341400,0.0015326620593064000,0.0011081896836539600,0.00040082930624225300,0.0005551660893862550,5.55820767266427E-05,1.57006760681419E-06
7332,0.0001158058222699470,7.89443951337204E-05,0.0,0.0,0.0,1.88649640219919E-06,8.91575845394665E-06,0.0004195827546282430,0.0017555628817521200,0.003017303431046500,0.0019577394822075500,0.0024294026335295600,0.0015026271254218300,0.0014794956013389800,0.001365059551914190,0.0018289265628909700,0.0017101525739765000,0.0021555063982819900,0.0012321887821317900,0.0011132054658262100,0.0004055242305247480,0.0004703313263432550,7.02926205174746E-06,0.0
7333,7.20497599415685E-05,1.58371470407253E-06,0.0,0.0,1.98718049845616E-05,0.00010339767619404900,0.00017141810321285100,0.0007480604740431170,0.0010472791157013600,0.0015025582378993200,0.0018084381557671600,0.0014829158997516100,0.0007634557994189830,0.0010690188827484400,0.001185598500319170,0.0013368769389534000,0.0009945133255835780,0.0014523866812696400,0.001249580958754530,0.0009230189677519620,0.0004042840322481420,0.0003141181396210270,0.00012985799398264000,1.98718049845616E-05
7334,6.37840708172938E-05,6.00377013535038E-06,0.0,0.0,2.62342724020793E-05,6.05260928880118E-05,8.96100370483211E-05,0.0005771606764080330,0.0009691468611734310,0.001310666386206220,0.0016616011595785700,0.0013775047734981100,0.0008100949777309390,0.0008736890135181070,0.00115309275209223,0.0011757876756139100,0.0010456828252265800,0.0012183785476225800,0.001144245052003810,0.0008176719019333630,0.00039851260210166300,0.00026200501057465200,8.81688268993043E-05,3.22380425374297E-05
7335,4.79609699749724E-06,6.47225341698781E-05,0.0,0.0,5.52168617479425E-06,1.17025830109773E-05,0.00021517173046973900,0.0005066483995503310,0.001214862895722860,0.000998836445311417,0.001437487387054820,0.0012620291816751200,0.0009666102271954050,0.0009044935569731750,0.0009633587066848240,0.0008984537399265380,0.0009972715212747630,0.0011620332148839600,0.0009686262522308310,0.0006107340190265230,0.0003638798551157110,0.00019587247910904800,0.00013182150821936900,6.49586831802489E-06
7336,1.57037427822194E-05,3.69050367290535E-05,0.0,0.0,0.0,2.04420496370269E-05,0.00013425136280905700,0.0006699753816875850,0.001418901821108660,0.0017992675618070900,0.001626356175901280,0.0018065259162458000,0.0015849447440057400,0.0010942876360836300,0.0016756468284951500,0.0013162202589064800,0.0016923993450411300,0.0015643152146862600,0.0011583501825501300,0.0008871093409508750,0.000505064487661358,0.0002128315816623730,0.0001296439316343470,2.4192888969355E-05
7337,3.97975961470271E-05,3.60737366460966E-05,0.0,1.39205011916481E-07,0.0,1.93339040555661E-06,6.09344643356788E-06,0.0004406132452498080,0.001281121539353520,0.0019140143259571400,0.0016130092296688500,0.0019351356601921500,0.0013033473501538700,0.001013800179090530,0.0017399498416160200,0.0016265502326487100,0.001814112382615510,0.0015534613018830100,0.0012640912591210100,0.0007265135887905750,0.0004420250672089600,0.00013480781115762300,0.00010974070160636300,3.59419642307126E-05
7338,9.70512440884325E-05,0.0001046530142640890,0.0,4.95528425273632E-05,0.0,2.90008560833496E-06,0.00011693324429823300,0.0008374616272070560,0.001645436901994280,0.0027871572776790100,0.003362105363110330,0.0024937291405415600,0.002048970942225150,0.0025833911576002600,0.001990122922275950,0.002655756832547080,0.002618610060807310,0.0032170324984730900,0.0028254343631427200,0.0011143263115414100,0.0008040054374030420,0.0005348377961699340,0.000354096899522238,7.49059371748384E-05
7339,0.00015396757656979400,0.0,0.0,0.0,0.0,0.0,3.26621800390089E-05,0.0001344127381452950,0.0010028588084743700,0.0012405661744470400,0.00106070936375788,0.0015507755070388100,0.0008113798559606760,0.001095157580587390,0.0011023894183124800,0.0019615463962003200,0.0014501643580321700,0.0011519229579552600,0.0013145037484192100,0.00023239927826232300,0.00014530013149163200,0.00011263795145262300,1.08873933463363E-05,2.17747866926726E-05
7340,4.50659810579349E-05,2.72799397254824E-05,0.0,9.1949871095356E-06,0.0,0.0,5.33411069176211E-05,0.00040404127683132900,0.0011360823091332100,0.0014552127036241900,0.001797745633758090,0.0015054000072178600,0.001144719060293490,0.0010037992033327700,0.0012491954988937000,0.0016691234359925200,0.0016179453325285400,0.0015397969417403000,0.0012938915008593600,0.0006091395627252770,0.00036225658708197400,0.00022001681078569500,0.00014785556614470500,4.22548128289239E-05
7344,0.0,0.0,0.0,0.0,0.0,0.0,4.50266462836143E-05,7.87966309963251E-05,0.00034895650869801100,0.0004952931091197580,0.00020261990827626500,0.00047277978597795100,0.0001801065851344570,0.0004164964781234330,0.00032644318555620400,0.00036021317026891500,0.00029267320084349300,0.00028141653927259000,0.0002589032161307830,0.00020261990827626500,6.75399694254215E-05,4.50266462836143E-05,1.12566615709036E-05,1.12566615709036E-05
7345,0.0,0.0,0.0,0.0,0.0,0.0,1.39504334412306E-05,2.44132585221536E-05,0.00010811585916953800,0.00015345476785353800,6.27769504855382E-05,0.00014647955113292300,5.58017337649228E-05,0.00012904150933138400,0.00010114064244892300,0.00011160346752984600,9.06778173679996E-05,8.71902090076919E-05,8.02149922870767E-05,6.27769504855384E-05,2.09256501618459E-05,1.39504334412306E-05,3.48760836030763E-06,3.48760836030763E-06
7346,0.0,0.0,0.0,0.0,0.0,0.0,7.16705547927153E-05,0.0001254234708872520,0.0005554467996435450,0.00078837610271987,0.0003225174965672190,0.0007525408253235120,0.00028668221917086200,0.0006629526318326180,0.0005196115222471870,0.0005733644383417240,0.00046585860615265000,0.0004479409674544710,0.00041210569005811400,0.0003225174965672200,0.00010750583218907300,7.16705547927153E-05,1.79176386981788E-05,1.79176386981788E-05
7347,0.0,4.17726488927327E-06,0.0,0.0,0.0,0.0,6.3324648660678E-05,0.00010350792159995800,0.0004709240188962080,0.0006715075459318200,0.0002870495514176880,0.0006377565891568450,0.00024912132975343900,0.0005721768892211350,0.0004371730621212320,0.00047735633506051200,0.00040116705407122500,0.0003863802081283740,0.0003568065162426710,0.0002786950216391420,9.28983405463803E-05,5.91473837714047E-05,1.47868459428511E-05,1.47868459428511E-05
7348,0.0,0.0,0.0,0.0,0.0,0.0,3.17768576814495E-06,5.56095009425365E-06,2.46270647031243E-05,3.49545434495958E-05,1.42995859566526E-05,3.33657005655233E-05,1.27107430725801E-05,2.93935933553418E-05,2.30382218190516E-05,2.54214861451605E-05,2.06549574929429E-05,1.98605360509065E-05,1.8271693166834E-05,1.42995859566528E-05,4.76652865221742E-06,3.17768576814495E-06,7.94421442036236E-07,7.94421442036236E-07
7353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12636817319926E-06,9.37910451959777E-06,4.68955225979889E-06,3.12636817319926E-06,1.73445257222296E-05,6.25273634639851E-06,6.3274867312153E-06,3.12636817319926E-06,3.12636817319926E-06,6.25273634639851E-06,0.0,3.12636817319926E-06,0.0,0.0,0.0,1.56318408659963E-06,0.0
7354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013079674743821600,0.00039239024231464900,0.00019619512115732500,0.00013079674743821600,0.00035474524214000800,0.0002615934948764330,7.9275060491342E-05,0.00013079674743821600,0.00013079674743821600,0.0002615934948764330,0.0,0.00013079674743821600,0.0,0.0,0.0,6.53983737191082E-05,0.0
7355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58937254844156E-05,2.3909713149726E-05,2.98786776760366E-05,7.96990438324197E-06,3.78485820592785E-05,1.59398087664839E-05,1.29468627422077E-05,2.58937254844155E-05,7.07032782373496E-05,1.59398087664839E-05,0.0,7.96990438324197E-06,0.0,0.0,0.0,3.98495219162098E-06,0.0
7356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038302462174565900,0.0003211009259125480,0.0005946242840286310,0.0004232785435736160,0.0006442209245714690,0.00016157042746924000,0.0003047047566479250,0.0004938799369128280,0.0007579336126809280,0.0003007643431176060,0.00025382765179469900,0.0002547389712101540,0.00011389562445260500,0.0001102215778932010,0.00011971044055899000,1.06139383775551E-05,0.0
7357,0.0,0.0,0.0,0.0,0.0,0.0,6.42753243994976E-05,0.0007522965714402590,0.0013631786178683500,0.0017883540501422200,0.0021784129842726400,0.0022987508580018800,0.0017563564090318900,0.0013164637538042800,0.0017819805341602600,0.00311840732004981,0.0016033144674312000,0.0008775495124522640,0.0009568714949811420,0.0006563489274633320,0.0006121201627090270,0.0005549516782128600,0.00010096568430608500,0.0
7358,0.0,0.0,0.0,0.0,0.0,0.0,1.34453675279208E-05,0.0005812873144666860,0.00106474592333758,0.001389503824961710,0.0016271884160953900,0.0017322359533583500,0.00141136029746456,0.0009310163233530560,0.0012723451136288400,0.0023591338162981400,0.0011361022433715700,0.000480310118330282,0.0006105975162618870,0.000320501901143258,0.0004110019495848640,0.0004108399466703560,7.94039734131671E-05,0.0
7359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005213483723079310,0.00033324200401649800,0.0002766142276942610,0.00011108066800549900,0.0008381066136243900,0.00022216133601099900,0.00011053694684575600,0.0005213483723079310,0.0004960569579065420,0.0006725730539356280,0.0007506861965410500,0.00041135514662191900,0.0,0.0001501372393082100,0.0,5.55403340027497E-05,0.0
7360,8.31996221864836E-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0017255328430655300,0.005523221578129580,0.0075702997926368900,0.008777030584647410,0.00868454978915837,0.007608264007553600,0.0033560483651677300,0.004385253822983620,0.0040302620306482100,0.00498501288470401,0.0030497165011635400,0.0031246223347275000,0.002922603191313600,0.0014678141335827300,0.0009776574069807140,0.0003366411859194360,0.0
7361,2.29779413480032E-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00024737574452056800,0.0009063361919083250,0.0012618039902781100,0.0010628563114917100,0.0013019299328445600,0.0006509117064960190,0.0005667774973283070,0.0006346019209912260,0.0009100305013409670,0.0006390568878914530,0.0005589999411040060,0.0005360219997560030,0.0005512756448059680,0.00023317823992543200,0.00018382353078402600,4.59558826960065E-05,0.0
7362,6.06959593954442E-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0011985889282164900,0.004030858673545850,0.005532927398739560,0.006569011078959210,0.006620304439132680,0.005749070450740750,0.002558385511708410,0.0031811152420096300,0.0028064866758158000,0.0036939306772088700,0.0022976909744207600,0.0023558318905341400,0.0022719079049072000,0.001082307095989730,0.0007232414261812000,0.00024022879429971100,0.0
7363,2.97592036140078E-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00030497564015226300,0.0013167136338401100,0.0017704852920624100,0.0017044851647584800,0.0016720859014515000,0.0011996304456334700,0.0006880785559398490,0.0009000847832439970,0.0009904890655875610,0.0010015644716058400,0.0007795345805965320,0.0007609257121892240,0.0007582856524962490,0.0003421933769668780,0.00026037429932546300,7.06687424347156E-05,0.0
7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65262651961457E-07,2.89578795588446E-06,1.44789397794219E-06,9.65262651961457E-07,2.41315662990364E-06,1.93052530392291E-06,4.82631325980729E-07,9.65262651961457E-07,9.65262651961457E-07,1.93052530392291E-06,0.0,9.65262651961457E-07,0.0,0.0,0.0,4.82631325980729E-07,0.0
7365,7.22567188573969E-05,1.1252968197753E-06,0.0,0.0,0.0,0.0,1.05379196004081E-05,0.0008913828733928580,0.0035371101552728000,0.004784150138853770,0.0048696450282973000,0.004669096458829890,0.0035970392752223100,0.0019322928506973700,0.0024889908969664900,0.0025967251218763300,0.002800687665485710,0.0020397775669267100,0.0020167591516134500,0.0019494442249663300,0.000942741387743349,0.0006734592678630280,0.00019109089939694500,0.0
7366,7.22561276696251E-05,4.29721488286236E-05,4.62555445318411E-08,7.70512658305155E-06,0.0,0.0,4.45656172866496E-05,0.0009047565579500630,0.0034949007803779300,0.004477738069243520,0.0040375293972830500,0.003922218009190030,0.002653301277738090,0.0018823633518064300,0.00242048406466436,0.0026838702329491500,0.0025281286417118900,0.0024045756393140300,0.0020546789601641700,0.0019897544287102700,0.001041601578227960,0.0007086033356144870,0.00020529150830479200,7.93211567172043E-06
7367,0.0,1.03640116431492E-05,9.11977512161985E-06,4.13045070985934E-05,0.0,3.73270956458804E-06,0.00016646226491590300,0.000310632091603949,0.0008651147574954390,0.0005444991312042980,0.0004987793369645040,0.00044204165287121600,0.0006004152412899060,0.0007163484616772320,0.0003432121217943590,0.00037057144715921800,0.0006845122507480540,0.0007238264238493440,0.00044850659421829500,0.0007347849934942640,0.0001592077054693060,0.0001671754633348240,4.93315851726874E-05,1.82395502432397E-05
7368,0.0,0.0,0.0,2.1922824658715E-05,0.0,0.0,8.76912986348599E-05,4.384564931743E-05,0.00019730542192843500,0.000153459772611005,0.00010961412329357500,4.384564931743E-05,4.384564931743E-05,0.0002411510712458650,6.5768473976145E-05,6.57684739761449E-05,0.00010961412329357500,6.57684739761451E-05,6.57684739761451E-05,0.000153459772611005,0.0,4.384564931743E-05,0.0,0.0
7381,0.00018949553982914400,7.45752758655162E-07,8.91985989696014E-07,0.0,0.0,1.63773874835118E-06,5.21940717477908E-05,0.001611966252930560,0.0048193349558749300,0.008613467997297080,0.010983593450404200,0.010316126252889500,0.007162204608994360,0.006603702969022080,0.007039129130740880,0.0072804053222210000,0.007962142053509750,0.007869321966388510,0.006891918127475880,0.006041365913955940,0.0037511547453430500,0.0031616283615042300,0.0014817884690723600,0.0008595627484269360
7382,0.00011440289678150700,0.0,1.5220292672489E-05,0.0,0.0,1.5220292672489E-05,0.0,0.0010734533502245000,0.003555734025319670,0.006087840203409120,0.007382413743538980,0.007192008533132610,0.00477289481060593,0.0044996734826611000,0.004944051303600440,0.004988061014471470,0.005445507862952570,0.005203205720034520,0.004825505451306410,0.003963617108277160,0.00256708913058549,0.0022579666717992400,0.0009878608932585590,0.0006860686636817980
7383,1.07959071142961E-05,0.0,2.61369966649947E-05,0.0,0.0,2.61369966649947E-05,5.97049497583847E-05,0.0006402533138638920,0.0016353216146528900,0.0020856287703044300,0.001723568706855970,0.002358300566197860,0.0017443019030138600,0.001729384133733750,0.0016743025697966700,0.0014276958014417600,0.0015281790967541100,0.001714101698932780,0.0013513033092411400,0.001179945811750230,0.0010896196703252800,0.0006246328169998000,0.00018321634424525600,0.00029112064622393400
7384,0.0,8.69125433388386E-05,3.25442264768906E-05,0.0,0.0,3.25442264768906E-05,1.52572137248551E-05,0.00021505965021922100,0.0007600049814630990,0.0005343188565293150,0.0008899842780897730,0.0009358495806416090,0.0002150596502192210,0.0006490409394311340,0.0008350345337455460,0.0006104072080774550,0.001015426497083430,0.0005256285194646620,0.0001021697570636940,0.0001520009962926200,0.0002496336757232920,6.50884529537812E-05,0.0,8.69125433388386E-05
7385,0.0,0.00010979791240319700,2.21462804600238E-05,0.0,0.0,2.21462804600238E-05,4.58268030983153E-05,0.0002678903599798990,0.0007704523666162240,0.0006218981097247040,0.001055767802975990,0.0012692252443361900,0.0002678903599798990,0.000861386742986156,0.0010126229920230900,0.0008716111565444550,0.0012518973652143200,0.000595749855011223,0.0001556247155015130,0.00015409047332324500,0.00022052931470331600,4.42925609200475E-05,0.0,0.00010979791240319700
7386,0.0,0.0001005398159016370,2.59090354836159E-05,0.0,0.0,2.59090354836159E-05,1.40456959727821E-05,0.00020635831429804900,0.0007617894343443430,0.000525119784008568,0.0009739221057071660,0.0009629351481369970,0.00020635831429804900,0.000723206759398609,0.0009134406908815220,0.0007962772010722480,0.001149196371646420,0.0005457501369974090,0.00011458551187441900,0.0001523578868688690,0.00023008499331971600,5.18180709672317E-05,0.0,0.0001005398159016370
7387,0.0,0.0,5.78034170424948E-05,0.0,0.0,5.78034170424948E-05,0.00011080570988454200,0.000395021670896568,0.0005780341704249490,0.0007370410489510890,0.00045762621213951100,0.0015174821423433300,0.00039502167089656800,0.0005058273807811100,0.0006262353390665480,0.0002842159610120260,0.00039982279509701600,0.00039982279509701600,0.00011080570988454200,0.00011560683408499000,0.00028901708521247400,0.00011560683408499000,0.0,0.0
7388,0.0,8.05175388456516E-06,4.52379517277436E-05,0.0,0.0,4.52379517277436E-05,0.0,0.0001437656090677960,0.0004926382867002620,0.00034082092374790100,0.00033089987145838300,0.00045051021887248400,0.0001437656090677960,0.0001790825085060220,0.0003631441993169610,0.00015748304248298500,0.0002968235575151690,0.0002583967741769790,8.05175388456516E-06,9.85276573400525E-05,0.00023424151252328300,9.04759034554872E-05,0.0,8.05175388456516E-06
7389,0.0,0.00012931974528454300,1.21498922819906E-05,0.0,0.0,1.3575067954137E-05,6.38605124779435E-06,0.00022144078032108900,0.0008788888114205650,0.0006853623088517490,0.0012418128445462600,0.0010507400062888100,0.00030033155041447800,0.0009307896391796040,0.0011005712258791500,0.0010108352203850300,0.0015015517660394700,0.0007512415830380500,0.00025517996444429800,0.0002375598129075230,0.00026118926328913000,4.68351382210852E-05,1.53819314070228E-05,0.00013606782487789300
7390,1.53563913024204E-05,3.41188874455364E-07,1.53563913024204E-05,0.0,9.53429062393379E-07,1.58124627727336E-05,5.33177895755847E-05,0.00031200288525526700,0.0007475537786946890,0.0008081385447830930,0.0008253326562022120,0.0005962985273301150,0.0005977384331362130,0.0005872259307931470,0.0005642883349589470,0.0007604973089598820,0.0006039180661167500,0.0008137295853198210,0.0005644752669473870,0.00042820489496384400,0.00031608348248181400,0.00014169462544169800,3.5743628669743E-05,2.80265966582002E-05
7391,9.398467438447E-07,0.0,9.398467438447E-07,0.0,2.23859816665989E-06,6.63092810197548E-06,1.8796934876894E-06,0.00011513410869625200,0.0002491691540595250,0.00023139723601931200,0.00025803868032816000,0.00026996861591152100,0.0002296872753276310,0.00020579393126830100,0.00016324112701480900,0.00019849749839828000,0.00023126006503141200,0.0003286745602773470,0.00020142104041993900,0.00020390081136462300,6.19498165873816E-05,0.00010659062160364500,2.59427703430277E-05,2.72415217658429E-05
7392,0.0,9.02376893106514E-06,0.0,0.0,0.0,0.0,0.0,0.0,7.21901514485213E-05,0.00010828522717278200,0.00010828522717278200,5.41426135863909E-05,6.31663825174561E-05,9.02376893106518E-05,4.51188446553258E-05,8.12139203795866E-05,0.00010828522717278200,7.21901514485214E-05,0.00010828522717278200,4.51188446553258E-05,0.0,9.02376893106514E-06,9.02376893106514E-06,0.0
7393,6.71735030010311E-06,7.83499751982368E-05,0.0,0.0,2.23911676670104E-06,0.0,2.23911676670104E-06,1.7963534784004E-05,0.0006536945031115060,0.0009493332717220310,0.0009606047565311300,0.0005397654742091330,0.0005933080626972730,0.0008151762909437550,0.0004367852145771840,0.0007344100967024330,0.0009806303058054510,0.0006760603704533190,0.0009850326383632600,0.0004231481113753950,4.70214521007231E-05,9.63135099822409E-05,9.17846757984433E-05,0.0
